Year,Country,Region,Latitude,Longitude,Depth,Magnitud,Density,IDH,Ciudades,Death_Cat,Injuries_Cat,Damage_Cat,Density_Gpo,Death_Descripcion,Injurie_Descripcion,Damage_Descripcion
2015,GREECE,130,38.67,20.6,11.0,6.5,82,0.877,3,3,3,4,1,de 101 a 1000 decesos,de 101 a 1000 lesionados,mas de $25 millones
2015,VENEZUELA,160,8.48,-71.42,5.0,5.1,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2015,TAJIKISTAN,40,38.211,72.78,22.0,7.2,0,0.0,1,2,3,1,1,de 51 a 100 decesos,de 101 a 1000 lesionados,menos de $1 millón
2015,AFGHANISTAN,40,36.494,71.126,206.0,6.3,0,0.0,2,1,2,1,1,entre 1 y 50 decesos,de 51 a 100 lesionados,menos de $1 millón
2016,INDIA,60,24.804000000000002,93.65100000000001,55.0,6.7,403,0.63,1,1,4,4,4,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2016,INDONESIA,170,-3.873,127.229,4.0,5.6,135,0.703,2,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2016,MOROCCO,15,35.649,-3.682,12.0,6.3,0,0.0,1,3,1,1,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,menos de $1 millón
2016,TAIWAN,30,22.97,120.46,10.0,6.4,0,0.0,1,3,1,1,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,menos de $1 millón
2016,AFGHANISTAN,40,36.473,71.131,212.0,6.6,0,0.0,1,1,4,1,1,entre 1 y 50 decesos,mas de 1000 lesionados,menos de $1 millón
2016,MYANMAR (BURMA),60,23.094,94.865,136.0,6.9,0,0.0,2,2,3,3,1,de 51 a 100 decesos,de 101 a 1000 lesionados,de $5 a $25 millones
2016,JAPAN,30,32.791,130.754,10.0,7.0,336,0.912,2,3,4,4,4,de 101 a 1000 decesos,mas de 1000 lesionados,mas de $25 millones
2016,ECUADOR,160,0.35,-80.16,17.0,7.8,0,0.0,2,3,1,1,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,menos de $1 millón
2016,ECUADOR,160,0.495,-79.616,30.0,6.9,0,0.0,1,3,3,1,1,de 101 a 1000 decesos,de 101 a 1000 lesionados,menos de $1 millón
2016,INDONESIA,60,-2.097,100.665,50.0,6.6,135,0.703,1,1,3,4,2,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2016,PERU,160,-15.64,-71.68,8.0,5.5,25,0.765,1,1,2,4,1,entre 1 y 50 decesos,de 51 a 100 lesionados,mas de $25 millones
2016,ITALY,130,42.70399999999999,13.238,4.0,6.2,0,0.0,3,3,1,4,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,mas de $25 millones
2016,MYANMAR (BURMA),60,20.923000000000002,94.569,82.0,6.8,0,0.0,1,2,3,3,1,de 51 a 100 decesos,de 101 a 1000 lesionados,de $5 a $25 millones
2016,TANZANIA,10,-1.036,31.618000000000002,40.0,5.9,0,0.0,2,1,3,1,1,entre 1 y 50 decesos,de 101 a 1000 lesionados,menos de $1 millón
2016,SOUTH KOREA,30,35.781,129.216,13.0,5.4,0,0.0,1,1,1,3,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $5 a $25 millones
2016,RWANDA,10,-2.65,29.06,10.0,4.8,0,0.0,2,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2016,NICARAGUA,100,12.442,-86.515,8.0,5.5,0,0.0,1,1,1,2,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2016,PAKISTAN,60,34.905,73.682,10.0,5.4,0,0.0,2,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2016,ITALY,130,42.956,13.067,10.0,6.1,0,0.0,2,3,1,1,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,menos de $1 millón
2016,ITALY,130,42.84,13.11,9.0,6.6,0,0.0,1,3,4,2,1,de 101 a 1000 decesos,mas de 1000 lesionados,de $1 a $5 millones
2016,NEPAL,40,27.802,86.53200000000001,10.0,5.4,0,0.0,2,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2016,POLAND,120,51.613,16.157,5.0,4.2,0,0.0,1,1,2,1,1,entre 1 y 50 decesos,de 51 a 100 lesionados,menos de $1 millón
2016,PERU,160,-15.44,-70.93,10.0,6.2,25,0.765,2,2,2,4,1,de 51 a 100 decesos,de 51 a 100 lesionados,mas de $25 millones
2016,INDONESIA,60,5.2829999999999995,96.16799999999999,13.0,6.5,135,0.703,1,3,4,4,2,de 101 a 1000 decesos,mas de 1000 lesionados,mas de $25 millones
2016,ECUADOR,160,0.93,-79.84,6.0,5.4,0,0.0,1,1,1,2,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2017,INDIA,60,24.015,92.01799999999999,32.0,5.7,407,0.64,2,1,3,4,4,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2017,IRAN,140,28.2,53.107,10.0,5.0,47,0.787,1,1,4,1,1,entre 1 y 50 decesos,mas de 1000 lesionados,menos de $1 millón
2017,MADAGASCAR,60,-20.16,46.647,7.0,5.5,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2017,ITALY,130,42.528999999999996,13.282,9.0,5.7,0,0.0,1,1,1,3,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $5 a $25 millones
2017,PHILIPPINES,170,9.907,125.45200000000001,15.0,6.5,347,0.708,1,2,4,4,4,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2017,PHILIPPINES,170,9.831,125.49600000000001,11.0,5.7,347,0.708,1,1,3,4,4,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2017,MYANMAR (BURMA),60,17.399,96.0,10.0,5.1,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2017,IRAN,140,35.775999999999996,60.43600000000001,13.0,6.1,47,0.787,1,2,4,3,1,de 51 a 100 decesos,mas de 1000 lesionados,de $5 a $25 millones
2017,EL SALVADOR,100,13.765999999999998,-89.155,10.0,4.8,0,0.0,2,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2017,CHINA,40,37.643,75.31,8.0,5.4,145,0.75,2,1,4,4,2,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2017,IRAN,140,37.769,57.206,8.0,5.6,47,0.787,1,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2017,GREECE,130,38.93,26.365,12.0,6.3,81,0.879,1,3,3,4,1,de 101 a 1000 decesos,de 101 a 1000 lesionados,mas de $25 millones
2017,GUATEMALA,100,14.909,-92.009,93.0,6.9,0,0.0,3,2,3,3,1,de 51 a 100 decesos,de 101 a 1000 lesionados,de $5 a $25 millones
2017,PHILIPPINES,170,11.127,124.62899999999999,11.0,6.5,347,0.708,1,2,4,4,4,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2017,TURKEY,140,36.929,27.414,7.0,6.6,103,0.8140000000000001,3,2,3,4,1,de 51 a 100 decesos,de 101 a 1000 lesionados,mas de $25 millones
2017,CHINA,30,33.193000000000005,103.855,9.0,6.5,145,0.75,1,3,3,4,2,de 101 a 1000 decesos,de 101 a 1000 lesionados,mas de $25 millones
2017,PERU,160,-10.720999999999998,-74.566,32.0,5.8,25,0.767,1,1,2,4,1,entre 1 y 50 decesos,de 51 a 100 lesionados,mas de $25 millones
2017,ITALY,130,40.783,13.939,3.0,4.2,0,0.0,1,1,2,1,1,entre 1 y 50 decesos,de 51 a 100 lesionados,menos de $1 millón
2017,PHILIPPINES,170,10.954,124.70700000000001,17.0,5.0,347,0.708,1,1,3,4,4,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2017,MEXICO,150,14.761,-94.103,46.0,8.2,63,0.7709999999999999,4,2,3,4,1,de 51 a 100 decesos,de 101 a 1000 lesionados,mas de $25 millones
2017,MEXICO,150,18.339000000000002,-98.68,39.0,7.1,63,0.7709999999999999,3,2,4,4,1,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2017,MEXICO,150,16.625999999999998,-95.07799999999999,10.0,6.1,63,0.7709999999999999,1,2,4,3,1,de 51 a 100 decesos,mas de 1000 lesionados,de $5 a $25 millones
2017,IRAN,140,34.911,45.958999999999996,19.0,7.3,47,0.787,2,2,4,4,1,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2017,INDONESIA,60,-7.492000000000001,108.17399999999999,90.0,6.5,137,0.7070000000000001,1,1,3,4,2,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2018,PERU,160,-15.982000000000001,-74.512,38.0,7.1,25,0.7709999999999999,1,2,2,4,1,de 51 a 100 decesos,de 51 a 100 lesionados,mas de $25 millones
2018,INDONESIA,60,-7.0920000000000005,105.963,48.0,5.9,138,0.7120000000000001,1,1,3,4,2,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2018,TAIWAN,30,24.134,121.65899999999999,17.0,6.4,0,0.0,1,2,1,1,1,de 51 a 100 decesos,entre 1 y 50 lesionados,menos de $1 millón
2018,MEXICO,150,16.386,-97.979,22.0,7.2,64,0.7759999999999999,1,2,4,4,1,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2018,PAPUA NEW GUINEA,170,-6.07,142.754,25.0,7.5,0,0.0,3,3,1,1,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,menos de $1 millón
2018,INDONESIA,60,-7.21,109.65,4.0,4.4,138,0.7120000000000001,1,1,3,4,2,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2018,POLAND,120,50.11,18.71,10.0,4.1,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2018,AZERBAIJAN,40,41.526,46.785,24.0,5.3,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2018,JAPAN,30,34.833,135.612,11.0,5.5,335,0.917,1,1,3,4,4,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2018,INDONESIA,60,-0.965,100.771,10.0,5.2,138,0.7120000000000001,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2018,INDONESIA,60,-8.274,116.491,6.0,6.4,138,0.7120000000000001,1,3,3,4,2,de 101 a 1000 decesos,de 101 a 1000 lesionados,mas de $25 millones
2018,INDONESIA,60,-8.287,116.45200000000001,31.0,6.9,138,0.7120000000000001,1,2,4,4,2,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2018,INDONESIA,60,-8.394,116.208,10.0,5.9,138,0.7120000000000001,1,2,4,3,2,de 51 a 100 decesos,mas de 1000 lesionados,de $5 a $25 millones
2018,INDONESIA,60,-8.325,116.57700000000001,8.0,6.3,138,0.7120000000000001,1,3,3,4,2,de 101 a 1000 decesos,de 101 a 1000 lesionados,mas de $25 millones
2018,INDONESIA,60,-8.324,116.626,26.0,6.9,138,0.7120000000000001,1,2,4,4,2,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2018,IRAN,140,34.663000000000004,46.277,10.0,6.0,47,0.785,1,2,4,3,1,de 51 a 100 decesos,mas de 1000 lesionados,de $5 a $25 millones
2018,JAPAN,30,42.67100000000001,141.933,33.0,6.6,335,0.917,1,1,4,4,4,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2018,IRAN,140,28.342,59.315,10.0,5.5,47,0.785,1,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2018,INDONESIA,170,-0.17800000000000002,119.84,10.0,7.5,138,0.7120000000000001,1,2,3,4,2,de 51 a 100 decesos,de 101 a 1000 lesionados,mas de $25 millones
2018,HAITI,90,20.041,-72.975,12.0,5.9,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2018,INDONESIA,60,-7.456,114.45299999999999,9.0,6.0,138,0.7120000000000001,2,2,4,3,2,de 51 a 100 decesos,mas de 1000 lesionados,de $5 a $25 millones
2018,IRAN,140,34.304,45.74,10.0,6.3,47,0.785,2,2,3,4,1,de 51 a 100 decesos,de 101 a 1000 lesionados,mas de $25 millones
2019,POLAND,120,51.52,16.09,2.0,3.8,0,0.0,1,1,1,2,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2019,ECUADOR,160,-2.199,-77.023,132.0,7.5,0,0.0,4,1,1,2,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2019,CHINA,30,29.498,104.632,10.0,4.9,146,0.7609999999999999,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2019,INDONESIA,60,-8.418,116.52,24.0,5.5,139,0.718,1,1,4,4,2,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2019,TAIWAN,30,23.989,121.693,20.0,6.1,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2019,PHILIPPINES,170,14.924000000000001,120.49700000000001,20.0,6.1,358,0.718,1,2,4,4,4,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2019,PERU,160,-5.796,-75.298,110.0,8.0,25,0.777,3,2,2,4,1,de 51 a 100 decesos,de 51 a 100 lesionados,mas de $25 millones
2019,EL SALVADOR,100,13.199000000000002,-89.306,58.0,6.6,0,0.0,1,1,4,1,1,entre 1 y 50 decesos,mas de 1000 lesionados,menos de $1 millón
2019,CHINA,30,28.405,104.95700000000001,10.0,5.8,146,0.7609999999999999,1,1,4,4,2,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2019,USA,150,35.705,-117.506,11.0,6.4,33,0.9259999999999999,2,2,2,4,1,de 51 a 100 decesos,de 51 a 100 lesionados,mas de $25 millones
2019,IRAN,140,31.775,49.542,10.0,5.7,48,0.7829999999999999,1,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2019,PHILIPPINES,170,6.8020000000000005,125.169,24.0,5.6,358,0.718,2,1,3,4,4,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2019,INDONESIA,170,-0.529,128.093,10.0,7.3,139,0.718,1,2,3,4,2,de 51 a 100 decesos,de 101 a 1000 lesionados,mas de $25 millones
2019,INDIA,60,20.0,72.9,10.0,3.8,416,0.645,1,1,3,4,4,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2019,PHILIPPINES,170,20.807,121.986,10.0,6.0,358,0.718,1,2,4,4,4,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2019,INDONESIA,60,-7.267,104.825,53.0,6.9,139,0.718,1,2,3,4,2,de 51 a 100 decesos,de 101 a 1000 lesionados,mas de $25 millones
2019,CHINA,30,29.573,105.064,10.0,5.1,146,0.7609999999999999,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2019,PAKISTAN,60,33.106,73.766,10.0,5.6,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2019,INDONESIA,170,-3.45,128.347,18.0,6.5,139,0.718,1,2,3,4,2,de 51 a 100 decesos,de 101 a 1000 lesionados,mas de $25 millones
2019,TURKEY,140,40.89,28.173000000000002,10.0,5.7,106,0.82,1,1,4,4,2,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2019,INDONESIA,170,-3.65,128.216,54.0,5.0,139,0.718,1,0,3,4,2,Ninguno,de 101 a 1000 lesionados,mas de $25 millones
2019,PHILIPPINES,170,6.712000000000001,125.005,14.0,6.4,358,0.718,2,2,4,4,4,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2019,PHILIPPINES,170,6.8020000000000005,125.04,15.0,6.6,358,0.718,2,2,4,4,4,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2019,PHILIPPINES,170,6.91,125.156,10.0,6.5,358,0.718,2,2,4,4,4,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2019,INDONESIA,170,-3.61,128.299,50.0,5.0,139,0.718,1,0,3,4,2,Ninguno,de 101 a 1000 lesionados,mas de $25 millones
2019,INDONESIA,170,1.6,126.416,33.0,7.1,139,0.718,1,2,3,4,2,de 51 a 100 decesos,de 101 a 1000 lesionados,mas de $25 millones
2019,CHINA,30,22.96,106.711,10.0,5.0,146,0.7609999999999999,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2019,ALBANIA,130,41.521,19.559,20.0,6.4,0,0.0,3,2,1,4,1,de 51 a 100 decesos,entre 1 y 50 lesionados,mas de $25 millones
2019,PHILIPPINES,170,6.707999999999999,125.18799999999999,22.0,6.8,358,0.718,1,2,4,4,4,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2020,USA TERRITORY,90,17.916,-66.813,10.0,6.4,0,0.0,2,1,3,4,1,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2020,CHINA,40,39.830999999999996,77.10600000000001,6.0,6.0,0,0.0,1,1,3,3,1,entre 1 y 50 decesos,de 101 a 1000 lesionados,de $5 a $25 millones
2020,TURKEY,140,38.39,39.080999999999996,12.0,6.7,0,0.0,1,3,4,2,1,de 101 a 1000 decesos,mas de 1000 lesionados,de $1 a $5 millones
2020,IRAN,140,38.482,44.367,10.0,6.0,0,0.0,2,3,2,2,1,de 101 a 1000 decesos,de 51 a 100 lesionados,de $1 a $5 millones
2020,CROATIA,130,45.897,15.966,10.0,5.4,0,0.0,1,1,1,4,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,mas de $25 millones
2020,CHINA,30,27.296,103.281,10.0,5.2,0,0.0,1,1,1,2,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2020,TURKEY,140,39.421,40.696999999999996,10.0,5.9,0,0.0,1,1,2,2,1,entre 1 y 50 decesos,de 51 a 100 lesionados,de $1 a $5 millones
2020,MEXICO,150,16.029,-95.90100000000001,26.0,7.4,0,0.0,1,3,1,4,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,mas de $25 millones
2020,PAPUA NEW GUINEA,170,-7.843,147.766,80.0,7.0,0,0.0,2,1,3,1,1,entre 1 y 50 decesos,de 101 a 1000 lesionados,menos de $1 millón
2020,PHILIPPINES,170,12.020999999999999,124.12299999999999,10.0,6.6,0,0.0,1,3,4,2,1,de 101 a 1000 decesos,mas de 1000 lesionados,de $1 a $5 millones
2020,TURKEY,140,37.918,26.79,21.0,7.0,0,0.0,2,3,3,2,1,de 101 a 1000 decesos,de 101 a 1000 lesionados,de $1 a $5 millones
2020,CROATIA,130,45.422,16.255,10.0,6.4,0,0.0,1,1,3,4,1,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2021,INDONESIA,170,-2.9760000000000004,118.90100000000001,18.0,6.2,0,0.0,2,3,1,1,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,menos de $1 millón
2021,JAPAN,30,37.745,141.749,49.0,7.1,0,0.0,1,2,3,1,1,de 51 a 100 decesos,de 101 a 1000 lesionados,menos de $1 millón
2021,INDONESIA,60,-8.562000000000001,112.51899999999999,82.0,6.0,0,0.0,2,1,1,3,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $5 a $25 millones
2021,INDIA,60,26.781999999999996,92.436,34.0,6.0,0,0.0,1,1,1,2,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2021,CONGO,10,-3.0860000000000003,28.259,10.0,5.0,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2021,PERU,160,-12.687000000000001,-76.721,50.0,5.8,0,0.0,1,1,2,1,1,entre 1 y 50 decesos,de 51 a 100 lesionados,menos de $1 millón
2021,HAITI,90,18.408,-73.475,10.0,7.2,0,0.0,1,3,3,2,1,de 101 a 1000 decesos,de 101 a 1000 lesionados,de $1 a $5 millones
